Month,Birthplace,Delivery,Fetalpresentation,Bin_Five_min_APGAR_score_code,Average_Age_Mother_years,Average_Birth_Weight_grams,Average_Prenatal_Visits,Average_OE_Gestational_Age_weeks,Average_Pre-pregnancy_BMI,Births
February,Hospital,Vaginal,Cephalic,1,30.78,2811.15,9.67,35.76,27.58,85
February,Hospital,Vaginal,Cephalic,1,30.53,2958.04,9.96,36.64,27.78,257
February,Hospital,Vaginal,Cephalic,1,30.47,3255.08,10.47,38.08,27.54,1477
February,Hospital,Vaginal,Cephalic,1,30.7,3315.08,10.87,38.66,26.94,13996
February,Hospital,Vaginal,Cephalic,1,29.55,3277.84,10.84,38.59,26.25,238
February,Hospital,Vaginal,Breech,0,32,411,3,21,38.5,4
February,Hospital,Vaginal,Breech,0,30.66,465.33,4.07,20.76,29.25,29
February,Hospital,Vaginal,Breech,0,33.62,811,5.83,23.08,33.23,13
February,Hospital,Vaginal,Breech,0,28.67,500,4.67,22,27.87,3
February,Hospital,Vaginal,Breech,0,32,2892,8,36,27.1,1
February,Hospital,Vaginal,Breech,1,33,3275,12,39,29.8,1
February,Hospital,Vaginal,Breech,1,34.43,2330.57,8.43,33.57,31.93,7
February,Hospital,Vaginal,Breech,1,32.38,1933.88,9.88,31.38,28.98,8
February,Hospital,Vaginal,Breech,1,33.79,2585,8.5,35.86,29.44,14
February,Hospital,Vaginal,Breech,1,31.4,3028.06,9.37,37.47,27.73,53
February,Hospital,Vaginal,Breech,1,27,3067,9,38,21.8,1
February,Hospital,Vaginal,Other,0,31,510,1.5,22,31.9,2
February,Hospital,Vaginal,Other,0,35,3235,8,39,26.3,1
February,Hospital,Vaginal,Other,1,32,2705.5,2.5,37.5,28.6,2
February,Hospital,Vaginal,Other,1,31.27,3287.45,9.09,38.18,25.99,11
February,Hospital,Vaginal,Other,1,29.54,3313.38,9.58,38.52,27.25,99
February,Hospital,Csection,Cephalic,0,28.06,2771.75,9.52,35.43,28.69,97
February,Hospital,Csection,Cephalic,0,28,2252.44,9.24,33.64,28.64,351
February,Hospital,Csection,Cephalic,0,28.11,2585.92,10.41,35.23,28.57,355
February,Hospital,Csection,Cephalic,0,28.5,2555.66,9.91,35.23,28.62,461
February,Hospital,Csection,Cephalic,0,28.27,2655.86,10.74,35.66,28.72,576
February,Hospital,Csection,Cephalic,1,28.65,2664.28,10.58,35.61,28.92,1033
February,Hospital,Csection,Cephalic,1,28.72,2689.18,10.82,35.88,28.83,1830
February,Hospital,Csection,Cephalic,1,28.77,2730.21,10.9,36.05,28.94,4048
February,Hospital,Csection,Cephalic,1,28.77,3019.98,11.36,37.36,28.66,17142
February,Hospital,Csection,Cephalic,1,29.11,3291.86,11.78,38.53,28.21,103820
February,Hospital,Csection,Cephalic,1,28.27,3392.27,11.99,38.81,28.72,2033
February,Hospital,Csection,Breech,0,27.42,1305.17,5.91,27.08,30.38,12
February,Hospital,Csection,Breech,0,27.25,1352.98,7.14,28.48,28.04,124
February,Hospital,Csection,Breech,0,28.35,1522.57,7.67,29.93,28.82,104
February,Hospital,Csection,Breech,0,28.54,1599.25,8.09,29.86,29.13,125
February,Hospital,Csection,Breech,0,28.65,1708.38,8.89,30.81,28.51,162
February,Hospital,Csection,Breech,1,29.59,1772.73,8.7,31.4,28.36,274
February,Hospital,Csection,Breech,1,29.16,1762.85,8.8,31.15,29.15,515
February,Hospital,Csection,Breech,1,29.88,1994.49,9.56,32.53,28.56,1123
February,Hospital,Csection,Breech,1,29.82,2543.05,10.71,35.32,27.79,3837
February,Hospital,Csection,Breech,1,29.92,3000.91,11.59,37.51,26.85,19256
February,Hospital,Csection,Breech,1,28.79,3189.88,11.54,38.03,27.27,358
February,Hospital,Csection,Other,0,36.5,2807,12,32.5,24.05,2
February,Hospital,Csection,Other,0,26.83,2132.28,7.12,33.17,28.49,18
February,Hospital,Csection,Other,0,30.8,1848.27,8.57,31.67,30.72,15
February,Hospital,Csection,Other,0,26.33,1555.08,5.75,30,26.47,12
February,Hospital,Csection,Other,0,27.29,2561.47,9.47,34.94,31.16,17
February,Hospital,Csection,Other,1,28.64,2454.59,10.7,34.4,28.84,47
February,Hospital,Csection,Other,1,28.51,2200.35,9.49,33.2,28.38,96
February,Hospital,Csection,Other,1,29.35,2373.63,10.68,34.61,29.35,175
February,Hospital,Csection,Other,1,29.29,2753.48,10.56,36.1,28.97,577
February,Hospital,Csection,Other,1,29.49,3161.14,11.71,38.04,28.14,2542
February,Hospital,Csection,Other,1,28.36,3208.41,12.08,38.36,27.58,66
February,Hospital,Csection,Cephalic,0,29.96,2435.43,8.45,33.22,36,23
February,Hospital,Csection,Cephalic,0,30.68,2227.83,8.78,32.88,29.8,112
February,Hospital,Csection,Cephalic,0,31.05,2646.98,9.93,35.11,31.05,124
February,Hospital,Csection,Cephalic,0,31.36,2635.14,9.88,35.16,30.55,163
February,Hospital,Csection,Cephalic,0,31.05,2687.34,10.04,35.53,29.52,220
February,Hospital,Csection,Cephalic,1,31.02,2656.99,10.28,34.93,31.2,370
February,Hospital,Csection,Cephalic,1,30.71,2817.55,10.28,35.8,31.02,719
February,Hospital,Csection,Cephalic,1,30.96,2936.86,10.43,36.27,30.73,1930
February,Hospital,Csection,Cephalic,1,30.51,3210.83,10.95,37.65,29.94,11446
February,Hospital,Csection,Cephalic,1,30.81,3345.9,11.27,38.41,28.9,91275
February,Hospital,Csection,Cephalic,1,30.16,3390.15,11.33,38.66,28.76,2423
February,Hospital,Csection,Breech,0,32.5,4298,14.5,35.5,40.9,2
February,Hospital,Csection,Breech,0,30.53,1719.5,5.61,30.66,30.27,32
February,Hospital,Csection,Breech,0,31.33,1642.85,7.72,29.93,29.5,27
February,Hospital,Csection,Breech,0,30.85,2090.56,8.41,33.15,32.38,34
February,Hospital,Csection,Breech,0,32.54,1421.4,7.9,29.29,31.15,35
February,Hospital,Csection,Breech,1,31.82,1804.92,8.49,31.24,30.79,71
February,Hospital,Csection,Breech,1,31.42,1900.04,8.75,31.84,31.99,139
February,Hospital,Csection,Breech,1,31.4,2245.46,10.01,33.53,31.93,270
February,Hospital,Csection,Breech,1,31.8,2659.78,11.12,35.39,30.21,972
February,Hospital,Csection,Breech,1,32.19,3085.51,11.49,37.41,29.15,4476
February,Hospital,Csection,Breech,1,31.02,3289.85,11.05,38.16,29.95,87
February,Hospital,Csection,Other,0,33.67,1373,3.67,28.67,31.15,3
February,Hospital,Csection,Other,0,34,1124.67,9.33,27.67,27.15,6
February,Hospital,Csection,Other,0,30.14,1895.86,6.57,31.43,27.43,7
February,Hospital,Csection,Other,0,30.14,2162.43,10.29,30.86,30.17,7
February,Hospital,Csection,Other,0,28.21,2396.21,8.47,33.68,27.68,19
February,Hospital,Csection,Other,1,33.77,2529.54,13.23,34,31.03,13
February,Hospital,Csection,Other,1,31.23,2448.59,9.74,33.95,27.22,22
February,Hospital,Csection,Other,1,30.31,2747.13,9.59,36.28,31.7,39
February,Hospital,Csection,Other,1,30.45,3030.08,11.18,36.64,30.95,260
February,Hospital,Csection,Other,1,30.16,3251.51,11.27,38.16,29.55,1516
February,Hospital,Csection,Other,1,29.44,3353.85,12.06,38.68,29.62,34
February,Hospital,Vaginal,Cephalic,0,25.5,305.5,2,19.5,,2
February,Hospital,Vaginal,Cephalic,0,23,680,0,22,,1
February,Hospital,Vaginal,Cephalic,0,30.5,2866.5,5,38,26.9,2
February,Hospital,Vaginal,Cephalic,0,31,2895,0,37.5,21.9,2
February,Hospital,Vaginal,Cephalic,1,22,2891.75,9,37.5,22.03,4
February,Hospital,Vaginal,Cephalic,1,23,2735.4,6.5,36.2,27.18,5
February,Hospital,Vaginal,Cephalic,1,29.55,2869.45,7.4,36.27,26.66,11
February,Hospital,Vaginal,Cephalic,1,26.93,3188.64,8.85,37.79,26.23,59
February,Hospital,Vaginal,Cephalic,1,28.22,3311.94,8.63,38.87,26.37,336
February,Hospital,Vaginal,Cephalic,1,26.6,3172.5,6.1,38.9,27.37,10
February,Hospital,Vaginal,Other,0,20,539,0,21,23.5,1
February,Hospital,Vaginal,Other,1,27,3263.33,12,37.67,25.73,3
February,Hospital,Csection,Cephalic,0,21,1474,8,32,23.2,1
February,Hospital,Csection,Cephalic,0,22,2608,0,36,24.1,1
February,Hospital,Csection,Cephalic,1,18,3050,3,37,39.6,1
February,Hospital,Csection,Cephalic,1,27,2476.67,9.67,36,20.7,3
February,Hospital,Csection,Cephalic,1,29.27,2778,11,36,23.89,11
February,Hospital,Csection,Cephalic,1,29.14,3092.86,8.5,37.62,27.19,21
February,Hospital,Csection,Cephalic,1,29.12,3354.83,10.12,38.76,28.6,90
February,Hospital,Csection,Breech,0,23.5,1814.5,2,30,24.8,2
February,Hospital,Csection,Breech,1,28.33,1415.67,9.67,29,25.17,3
February,Hospital,Csection,Breech,1,27,2566.17,8.4,35.17,26.75,6
February,Hospital,Csection,Breech,1,28,2550.78,7.5,36.33,26.89,9
February,Hospital,Csection,Other,1,24,3417.67,7,37,24.83,3
February,Freestanding_Birth_Center,Vaginal,Cephalic,0,22,3686,2,39,21.7,1
February,Freestanding_Birth_Center,Vaginal,Cephalic,0,28,1967.5,6,32,23.25,2
February,Freestanding_Birth_Center,Vaginal,Cephalic,0,30,3595.75,11.25,40.25,24.27,4
February,Freestanding_Birth_Center,Vaginal,Cephalic,0,32,4449,18.5,41,33.35,2
February,Freestanding_Birth_Center,Vaginal,Cephalic,0,27.2,3431.1,11.7,39.6,26.79,10
February,Freestanding_Birth_Center,Vaginal,Cephalic,1,28.93,3394.93,11.21,40.29,24.1,14
February,Freestanding_Birth_Center,Vaginal,Cephalic,1,30.54,3719.78,11.16,39.78,24.47,37
February,Freestanding_Birth_Center,Vaginal,Cephalic,1,29.1,3562.84,11.36,39.74,24.22,70
February,Freestanding_Birth_Center,Vaginal,Cephalic,1,29.52,3640.87,10.66,39.66,24.44,344
February,Freestanding_Birth_Center,Vaginal,Cephalic,1,30.05,3538.56,11.12,39.62,24.41,2805
February,Freestanding_Birth_Center,Vaginal,Cephalic,1,29.52,3510.44,10.7,39.69,24.04,1076
February,Freestanding_Birth_Center,Vaginal,Breech,0,29,3261,15,41,23.9,1
February,Freestanding_Birth_Center,Vaginal,Breech,1,30,3062.17,10,38.33,21.73,6
February,Freestanding_Birth_Center,Vaginal,Breech,1,28.25,3248,9.75,39.75,24.4,4
February,Freestanding_Birth_Center,Vaginal,Other,1,37,2892,7,39,24.7,1
February,Freestanding_Birth_Center,Vaginal,Other,1,32,3480,13,40,21.12,4
February,Freestanding_Birth_Center,Vaginal,Other,1,20,3289,2,40,25.6,1
February,Freestanding_Birth_Center,Vaginal,Cephalic,0,31,3459,16,40,20.3,1
February,Freestanding_Birth_Center,Vaginal,Cephalic,1,27,3827,15,40,17.6,1
February,Freestanding_Birth_Center,Vaginal,Cephalic,1,30.5,3663.5,9.17,40,23.65,6
February,Freestanding_Birth_Center,Vaginal,Cephalic,1,32,3322.17,8.17,38.67,26.95,6
February,Freestanding_Birth_Center,Vaginal,Cephalic,1,32.45,3688.97,10.05,39.53,24.43,38
February,Freestanding_Birth_Center,Vaginal,Cephalic,1,32,3678.31,10.12,39.62,26.33,16
February,Freestanding_Birth_Center,Vaginal,Other,1,35,2963,15,40,25.7,1
February,Freestanding_Birth_Center,Csection,Cephalic,1,25,4111,10,39,36.5,1
February,Freestanding_Birth_Center,Csection,Cephalic,1,21,3487,11,39,28.2,1
February,Freestanding_Birth_Center,Csection,Breech,1,33,3374,15,39,32.9,1
February,Freestanding_Birth_Center,Csection,Cephalic,1,23,4260,12,38,21,1
February,Freestanding_Birth_Center,Csection,Cephalic,1,26.33,3280.67,13.33,38,31.4,3
February,Freestanding_Birth_Center,Csection,Cephalic,1,28.33,3315,8,38.67,29.1,3
February,Freestanding_Birth_Center,Vaginal,Cephalic,1,28.5,3430,12.5,39.5,22,2
February,Home ,Vaginal,Cephalic,0,29.5,2841.25,9.75,38,21.7,4
February,Home ,Vaginal,Cephalic,0,32.25,3920.86,9.38,39.75,24.12,8
February,Home ,Vaginal,Cephalic,0,27,3402,11,40.5,23.65,2
February,Home ,Vaginal,Cephalic,0,30,4214.67,9.67,40.33,29,3
February,Home ,Vaginal,Cephalic,0,30,3657.33,8.78,39.56,28.56,9
February,Home ,Vaginal,Cephalic,1,29.6,3678,8.21,40.1,26.14,30
February,Home ,Vaginal,Cephalic,1,30.43,3732.17,7.83,39.72,24.76,47
February,Home ,Vaginal,Cephalic,1,29.67,3604.11,9.4,39.66,24.25,128
February,Home ,Vaginal,Cephalic,1,30.02,3646.32,9.27,39.71,24.66,471
February,Home ,Vaginal,Cephalic,1,30.48,3611.79,9.97,39.7,24.29,2593
February,Home ,Vaginal,Cephalic,1,30.31,3560.67,9.37,39.74,24.06,2541
February,Home ,Vaginal,Breech,0,39,2835,9,36,23,1
February,Home ,Vaginal,Breech,0,31,3657,7,39,21.9,1
February,Home ,Vaginal,Breech,0,24,3033,9,38,20.4,1
February,Home ,Vaginal,Breech,1,27,3033,14,41,22.3,1
February,Home ,Vaginal,Breech,1,27.5,3430.5,10.5,41.5,18.95,2
February,Home ,Vaginal,Breech,1,26.75,3510,12,40.5,21.18,4
February,Home ,Vaginal,Breech,1,31.69,3429.75,10,39.12,23.99,16
February,Home ,Vaginal,Breech,1,32.46,3371.38,7.92,38.85,27.21,13
February,Home ,Vaginal,Other,1,35,3289,12,42,17.6,1
February,Home ,Vaginal,Other,1,23,3898,3,40,23.55,2
February,Home ,Vaginal,Other,1,31.25,3565,8.33,41,19.75,4
February,Home ,Vaginal,Other,1,29.4,3742,8.4,39.4,26.74,5
February,Home ,Vaginal,Other,1,32.67,3331,7.67,39,24.73,6
February,Home ,Vaginal,Cephalic,0,24,3799,12,40,22.9,1
February,Home ,Vaginal,Cephalic,0,39,3714,6,40,20.6,1
February,Home ,Vaginal,Cephalic,1,29.5,4288,8,40.25,23.45,4
February,Home ,Vaginal,Cephalic,1,30.33,4214.67,7.67,40.67,25.05,3
February,Home ,Vaginal,Cephalic,1,33.75,3851.88,10.14,39.75,25.66,8
February,Home ,Vaginal,Cephalic,1,32.6,3817.76,10.24,40.12,27.27,25
February,Home ,Vaginal,Cephalic,1,32.59,3678.76,9.83,39.61,25.35,94
February,Home ,Vaginal,Cephalic,1,31.54,3608.14,9.92,39.74,26.09,100
February,Home ,Vaginal,Breech,1,29,3714,10,41,37.7,1
February,Home ,Vaginal,Other,1,30,3600,30,40,18.5,1
February,Home ,Vaginal,Cephalic,1,36,3572,10,38,23.3,1
February,Home ,Vaginal,Cephalic,1,31.2,3725.4,9.8,40.2,28.36,5
February,Home ,Vaginal,Cephalic,1,30.33,3694.67,12,40.33,24.67,3
February,Home ,Vaginal,Cephalic,1,30.25,3473,3,39.25,21.1,4
February,Home ,Vaginal,Cephalic,0,28.15,2852.28,6.89,37.09,26.16,33
February,Home ,Vaginal,Cephalic,0,28.14,1438.5,2.86,23.71,27.85,7
February,Home ,Vaginal,Cephalic,0,27,2318.5,1,33.5,24.7,2
February,Home ,Vaginal,Cephalic,0,28.67,1755,2,33.33,28.33,3
February,Home ,Vaginal,Cephalic,1,33,2566.67,1,35.5,39.5,3
February,Home ,Vaginal,Cephalic,1,22.8,2310.6,6.4,34.8,27,5
February,Home ,Vaginal,Cephalic,1,29.32,2936.05,6.67,37.89,24.77,19
February,Home ,Vaginal,Cephalic,1,28.81,3120.54,8.19,37.97,25.78,74
February,Home ,Vaginal,Cephalic,1,28.61,3166.53,8.15,38.31,25.75,281
February,Home ,Vaginal,Cephalic,1,29.22,3200.65,7.63,38.7,25.03,116
February,Home ,Vaginal,Breech,0,35,1100,1,27,20.5,1
February,Home ,Vaginal,Breech,1,39,2555,0,35,25.5,1
February,Home ,Vaginal,Breech,1,38,3275,15,40,20.2,1
February,Home ,Vaginal,Other,0,24.33,2703,7.33,35.33,25.7,3
February,Home ,Vaginal,Other,1,37.5,2839,5,37,24.55,2
February,Home ,Vaginal,Cephalic,0,20,2268,7,39,27.5,1
February,Home ,Vaginal,Cephalic,0,32,2778,0,35,29,1
February,Home ,Vaginal,Cephalic,1,36.5,3217.5,18.5,39,39.2,2
February,Home ,Vaginal,Cephalic,1,30.43,3153.43,7.14,38.17,27.61,14
February,Home ,Vaginal,Cephalic,1,25,2949.5,0,40,27.45,2
February,Home ,Vaginal,Breech,1,27,2265,4,35,21.8,1
February,Home ,Csection,Cephalic,0,22,539,12,23,,1
February,Home ,Csection,Cephalic,1,30,3325,13,39,20.7,1
February,Home ,Csection,Cephalic,1,33,1340,2,30,22,1
February,Home ,Csection,Breech,1,29,2941,7,35,24.7,1
February,Home ,Csection,Breech,1,22,2430,10,37,21.2,2
February,Home ,Csection,Cephalic,1,25,3590,15,39,39.6,1
February,Home ,Vaginal,Cephalic,1,28.5,1587.5,0,34,23.4,2
February,Home ,Vaginal,Cephalic,1,27.67,3704.33,8.5,39.67,22.83,3
February,Home ,Vaginal,Cephalic,0,22.5,3683.5,3,41,22.2,2
February,Home ,Vaginal,Cephalic,0,31,2520,1.5,37.5,23.2,2
February,Home ,Vaginal,Cephalic,1,31.5,3685,13,38.5,20,2
February,Home ,Vaginal,Cephalic,1,31.93,3645.73,10.6,39.73,22.76,15
February,Home ,Vaginal,Cephalic,1,32.55,3653.28,12.55,39.31,23.08,29
February,Home ,Vaginal,Cephalic,1,31.88,3526.05,11.47,39.47,24.26,197
February,Home ,Vaginal,Cephalic,1,31.99,3565.56,11.64,39.67,23.35,317
February,Home ,Vaginal,Breech,1,34,2892,11,39,20.1,1
February,Home ,Vaginal,Breech,1,30.5,2829,7,38,24.55,2
February,Home ,Vaginal,Breech,1,43,2948,10,40,39.1,1
February,Home ,Vaginal,Cephalic,1,28.5,4649,8,40.5,28.95,2
February,Home ,Vaginal,Cephalic,1,32,3475,12,39,20.9,1
February,Home ,Vaginal,Cephalic,1,32.17,3271.83,9.5,39.5,23.83,6
February,Home ,Vaginal,Cephalic,1,31.83,3771.5,11.67,40.17,27.82,6
February,Hospital,Vaginal,Cephalic,0,26,2948,8,39,21.1,1
February,Hospital,Vaginal,Cephalic,1,30.6,3563.8,8.6,38.4,25.98,5
February,Hospital,Vaginal,Cephalic,1,31.7,3356.4,7.22,38.1,24.34,10
February,Hospital,Vaginal,Cephalic,1,28.54,3341.05,9.82,39.29,23.48,56
February,Hospital,Vaginal,Cephalic,1,27.6,3265.57,8.6,38.8,25.05,30
February,Hospital,Vaginal,Breech,1,25,2424,11.5,37,20.15,2
February,Hospital,Vaginal,Other,1,24,2325,11,38,20.2,1
February,Hospital,Vaginal,Cephalic,1,25,2948,8,40,25.3,1
February,Hospital,Vaginal,Cephalic,1,32,3260,7,39,30.2,1
February,Hospital,Csection,Cephalic,1,26,2608,19,36,28.3,1
February,Hospital,Vaginal,Cephalic,1,28,2965,8,38,16.8,1
February,Other,Vaginal,Cephalic,0,23.5,2370,6.6,34.33,24.82,6
February,Other,Vaginal,Cephalic,0,28.25,2474.5,11.5,34.75,29,4
February,Other,Vaginal,Cephalic,0,39,2270,6,36,22.9,1
February,Other,Vaginal,Cephalic,1,25.67,2457,7.5,34.67,24.43,3
February,Other,Vaginal,Cephalic,1,24.5,2735,5.5,38.67,21.74,6
February,Other,Vaginal,Cephalic,1,26.67,2791.67,8,36.88,26.5,9
February,Other,Vaginal,Cephalic,1,29.34,3174.44,7.62,38.12,26.74,32
February,Other,Vaginal,Cephalic,1,28.27,3302.83,8.82,38.83,25.65,229
February,Other,Vaginal,Cephalic,1,29.1,3496.86,6.96,39.42,25.07,147
February,Other,Vaginal,Breech,1,37,3175,0,36,,1
February,Other,Vaginal,Breech,1,32,2794,5,35,24,3
February,Other,Vaginal,Breech,1,30.5,3193,9.5,39,25.65,2
February,Other,Vaginal,Cephalic,0,27,550,0,20,23.5,1
February,Other,Vaginal,Cephalic,0,30,860,7,24,27.3,1
February,Other,Vaginal,Cephalic,1,22,1985,0,36,35.2,1
February,Other,Vaginal,Cephalic,1,30,2041.5,10,34.5,30.55,2
February,Other,Vaginal,Cephalic,1,32.12,3219.5,8.25,39,22.36,8
February,Other,Vaginal,Cephalic,1,30.86,3365.43,4,39.29,23.35,7
February,Other,Csection,Cephalic,1,29,2870,10,37,25.1,1
February,Other,Csection,Cephalic,1,32.5,3390,14,37.5,22.35,2
February,Other,Csection,Breech,1,40,3740,18,39,39.9,1
February,Other,Vaginal,Cephalic,1,25,2182,0,35,,1
March,Hospital,Vaginal,Cephalic,0,27.49,1896.92,7.3,29.39,28.11,131
March,Hospital,Vaginal,Cephalic,0,27.67,1277.91,6.56,26.08,28.25,938
March,Hospital,Vaginal,Cephalic,0,27.34,2238.96,8.48,32.17,28.06,648
March,Hospital,Vaginal,Cephalic,0,27.37,2704.65,10.01,35.2,27.58,629
March,Hospital,Vaginal,Cephalic,0,27.66,2881.3,10.27,36.5,27.42,941
March,Hospital,Vaginal,Cephalic,1,27.44,2991.11,10.75,37.08,26.86,1726
March,Hospital,Vaginal,Cephalic,1,27.76,3056.06,10.8,37.36,26.91,3414
March,Hospital,Vaginal,Cephalic,1,27.7,3123.56,11.06,37.72,26.93,9004
March,Hospital,Vaginal,Cephalic,1,27.82,3253.95,11.14,38.39,26.49,55714
March,Hospital,Vaginal,Cephalic,1,28.26,3307.99,11.32,38.8,26.09,526819
March,Hospital,Vaginal,Cephalic,1,27.65,3310.14,11.37,38.82,26,11783
March,Hospital,Vaginal,Breech,0,25.59,690.68,3.69,22.84,29.07,37
March,Hospital,Vaginal,Breech,0,27.94,570.07,4.75,22.2,29.19,309
March,Hospital,Vaginal,Breech,0,28,880.16,4.66,24.17,28.47,95
March,Hospital,Vaginal,Breech,0,27.88,1057.89,4.66,25.15,28.82,41
March,Hospital,Vaginal,Breech,0,29.91,1288.94,6.76,27.54,26.64,35
March,Hospital,Vaginal,Breech,1,28.85,1388.7,8.09,28.82,25,40
March,Hospital,Vaginal,Breech,1,29.11,1557.46,7.6,29.68,27.76,57
March,Hospital,Vaginal,Breech,1,28.78,1915.68,9.06,32.36,27.63,103
March,Hospital,Vaginal,Breech,1,29.64,2468.05,10.15,35.47,26.48,313
March,Hospital,Vaginal,Breech,1,29.83,2916.09,10.85,37.49,26.14,1230
March,Hospital,Vaginal,Breech,1,28.18,2911.5,9.79,37.5,24.94,28
March,Hospital,Vaginal,Other,0,34,366,0,22,30,2
March,Hospital,Vaginal,Other,0,28.66,929.03,4.97,23.22,27.43,38
March,Hospital,Vaginal,Other,0,30.11,1552.12,4.88,27.88,29.9,9
March,Hospital,Vaginal,Other,0,28.36,2042.5,6.82,32,30.27,11
March,Hospital,Vaginal,Other,0,23.5,2685.17,9.67,35.75,27.66,12
March,Hospital,Vaginal,Other,1,26.22,2780.78,9.67,36.5,27.49,18
March,Hospital,Vaginal,Other,1,26.29,2716.35,9.91,35.83,23.94,48
March,Hospital,Vaginal,Other,1,26.83,2919.78,11.3,36.86,27.59,98
March,Hospital,Vaginal,Other,1,27.22,3186.54,11,38.15,26.74,452
March,Hospital,Vaginal,Other,1,27.79,3292.13,11.25,38.78,26.12,3048
March,Hospital,Vaginal,Other,1,28.94,3306.94,11.25,38.88,25.56,48
March,Hospital,Vaginal,Cephalic,0,30.33,1321.67,7.2,26,28.86,6
March,Hospital,Vaginal,Cephalic,0,30.15,842.97,4.32,23.01,29.83,81
March,Hospital,Vaginal,Cephalic,0,29.63,1556.24,7.18,28.87,27.88,38
March,Hospital,Vaginal,Cephalic,0,31,2180.8,7.95,31.29,29.12,21
March,Hospital,Vaginal,Cephalic,0,30.41,2412.94,10.57,34.47,26.71,34
March,Hospital,Vaginal,Cephalic,1,30.86,2642.93,8.47,35.14,27.61,58
March,Hospital,Vaginal,Cephalic,1,30.17,3141.04,10.52,37.29,28.76,115
March,Hospital,Vaginal,Cephalic,1,30.97,3042.36,10.28,36.92,27.96,322
March,Hospital,Vaginal,Cephalic,1,30.67,3228.31,10.72,38.02,27.2,1693
March,Hospital,Vaginal,Cephalic,1,30.74,3322.39,10.91,38.67,26.78,15560
March,Hospital,Vaginal,Cephalic,1,29.85,3343.68,10.69,38.72,26.4,266
March,Hospital,Vaginal,Breech,0,31,430,6,20.5,21.45,2
March,Hospital,Vaginal,Breech,0,31.56,406.64,4.04,21.4,29.48,25
March,Hospital,Vaginal,Breech,0,35.22,687.44,5.56,23.33,34.87,9
March,Hospital,Vaginal,Breech,0,23,624,5,22.5,25.6,2
March,Hospital,Vaginal,Breech,0,30.33,1253.33,8.67,28.67,32,3
March,Hospital,Vaginal,Breech,1,28.2,948.4,10.5,27,32.76,5
March,Hospital,Vaginal,Breech,1,30,1308.6,7.6,26.2,35.98,5
March,Hospital,Vaginal,Breech,1,33.2,2028.8,9.89,33.6,32.44,10
March,Hospital,Vaginal,Breech,1,33.45,2392.64,9.91,33.91,27.37,11
March,Hospital,Vaginal,Breech,1,31.67,2887.61,11.25,36.94,28.09,49
March,Hospital,Vaginal,Other,0,28.22,389,2.89,20.67,25.53,9
March,Hospital,Vaginal,Other,0,28.2,1100.2,4.8,24.8,29.14,5
March,Hospital,Vaginal,Other,0,39,4155,12,38,27.6,1
March,Hospital,Vaginal,Other,1,37,1160,8,29,18.7,1
March,Hospital,Vaginal,Other,1,28.11,2582.67,9.25,34.56,25.71,9
March,Hospital,Vaginal,Other,1,29.07,2868.5,8.14,36.79,25.94,14
March,Hospital,Vaginal,Other,1,29.15,3348.35,10.67,38.97,26.45,120
March,Hospital,Vaginal,Other,1,26.33,3341.67,9,38.67,23.63,3
March,Hospital,Csection,Cephalic,0,27.69,2386.1,8.99,34.2,28.05,89
March,Hospital,Csection,Cephalic,0,28.15,2292.66,9.77,33.88,28.47,385
March,Hospital,Csection,Cephalic,0,27.84,2616.89,10.58,35.2,28.8,436
March,Hospital,Csection,Cephalic,0,28.54,2528.53,10,34.73,29.1,517
March,Hospital,Csection,Cephalic,0,28.4,2523.11,10.12,35.03,28.44,694
March,Hospital,Csection,Cephalic,1,28.71,2579.48,10.53,35.41,28.87,1141
March,Hospital,Csection,Cephalic,1,28.58,2626.49,10.66,35.48,29.2,1972
March,Hospital,Csection,Cephalic,1,28.76,2747.39,10.87,36.11,28.83,4379
March,Hospital,Csection,Cephalic,1,28.86,3029.79,11.4,37.34,28.77,19018
March,Hospital,Csection,Cephalic,1,29.19,3290.55,11.88,38.51,28.23,113010
March,Hospital,Csection,Cephalic,1,28.42,3401.53,12.17,38.85,28.32,2246
March,Hospital,Csection,Breech,0,30.39,1250.41,6.35,28.87,31.38,23
March,Hospital,Csection,Breech,0,27.2,1264.49,7.26,28.52,28.2,133
March,Hospital,Csection,Breech,0,29.03,1588.14,8.76,29.52,30.01,127
March,Hospital,Csection,Breech,0,29.08,1534.09,7.51,29.95,28.91,146
March,Hospital,Csection,Breech,0,28.77,1697.93,8.44,30.74,28.26,197
March,Hospital,Csection,Breech,1,29.06,1767.78,8.45,30.98,28.34,329
March,Hospital,Csection,Breech,1,29.21,1892.74,8.77,31.71,29.19,536
March,Hospital,Csection,Breech,1,29.5,2001.56,9.54,32.41,28.45,1252
March,Hospital,Csection,Breech,1,29.58,2538.88,10.67,35.24,27.98,4133
March,Hospital,Csection,Breech,1,30.01,3005.17,11.65,37.5,26.87,21185
March,Hospital,Csection,Breech,1,29.23,3126.92,11.97,38.01,26.5,386
March,Hospital,Csection,Other,0,25.25,1374.75,10,28.75,28.7,4
