Mother_Education_Code,Mother_Weight_Gain_Code,Pre-pregnancy_Diabetes_Code,Pre-pregnancy_Hypertension_Code,Five_min_APGAR_score_code,Average_Age_Mother_years,Average_Birth_Weight_grams,Average_Prenatal_Visits,Average_OE_Gestational_Age_weeks,Average_Pre-pregnancy_BMI,Births
1.0,7,2,2,10,29.88,3234.82,8.49,38.88,29.11,110
1.0,7,2,2,99,28.19,2800.92,6.35,37.58,26.69,26
2.0,7,2,2,0,22.13,1108.36,4.07,24.93,27.53,15
2.0,7,2,2,1,24.82,908.06,6.39,24.03,27.24,60
2.0,7,2,2,2,24.58,1478.74,5.56,29.06,25.68,36
2.0,7,2,2,3,23.49,1571.91,7.26,29.37,27.15,35
2.0,7,2,2,4,25.47,1724.94,6.03,30.5,28.04,38
2.0,7,2,2,5,25.13,1672.81,6.24,30.91,28.97,54
2.0,7,2,2,6,26.02,2089.62,7.76,32.9,28.26,98
2.0,7,2,2,7,24.96,2513.37,8.22,35.0,30.29,229
2.0,7,2,2,8,25.83,2819.84,8.87,36.82,30.44,975
2.0,7,2,2,9,26.19,3114.73,9.54,38.33,30.58,8121
2.0,7,2,2,10,26.22,3100.3,9.89,38.47,30.01,231
2.0,7,2,2,99,24.22,2120.02,5.48,32.98,28.2,45
3.0,7,2,2,0,26.5,1318.96,4.87,26.26,27.2,24
3.0,7,2,2,1,27.21,886.33,5.21,24.23,29.24,151
3.0,7,2,2,2,27.43,1018.96,6.45,25.05,28.76,61
3.0,7,2,2,3,27.03,1392.62,5.96,28.12,29.05,75
3.0,7,2,2,4,27.72,1905.78,8.52,31.68,32.54,85
3.0,7,2,2,5,26.57,2171.95,8.3,32.89,31.35,141
3.0,7,2,2,6,26.74,2124.54,8.64,33.13,30.95,213
3.0,7,2,2,7,27.04,2471.58,9.14,34.71,31.85,513
3.0,7,2,2,8,26.93,2905.17,9.88,37.16,32.15,2408
3.0,7,2,2,9,26.98,3154.76,10.52,38.38,31.99,18312
3.0,7,2,2,10,26.74,3222.07,10.74,38.52,31.66,487
3.0,7,2,2,99,27.12,2656.51,7.71,35.52,29.36,80
4.0,7,2,2,0,26.92,2224.0,7.45,31.0,31.98,12
4.0,7,2,2,1,28.01,826.94,5.65,23.92,29.36,96
4.0,7,2,2,2,28.04,966.07,5.6,24.62,30.29,48
4.0,7,2,2,3,28.97,1826.62,7.42,30.67,32.14,58
4.0,7,2,2,4,28.43,2097.96,9.04,32.17,32.73,54
4.0,7,2,2,5,28.73,2016.17,8.9,32.27,33.11,99
4.0,7,2,2,6,28.59,2281.92,9.22,33.56,31.88,167
4.0,7,2,2,7,28.36,2558.88,10.13,34.94,33.05,387
4.0,7,2,2,8,28.37,3000.04,10.62,37.37,33.36,1840
4.0,7,2,2,9,28.33,3198.45,11.13,38.43,32.92,13509
4.0,7,2,2,10,28.74,3242.41,11.1,38.55,33.03,357
4.0,7,2,2,99,28.76,2603.18,8.01,34.69,30.79,72
5.0,7,2,2,0,30.75,371.0,4.0,19.33,30.12,4
5.0,7,2,2,1,31.41,930.53,6.42,23.79,30.07,44
5.0,7,2,2,2,33.06,1519.77,7.62,25.62,31.42,17
5.0,7,2,2,3,29.53,1910.61,8.89,29.84,32.46,19
5.0,7,2,2,4,29.12,1753.33,7.17,30.12,34.09,24
5.0,7,2,2,5,29.73,2251.68,9.95,33.4,33.44,40
5.0,7,2,2,6,30.51,1948.76,8.49,31.78,33.8,74
5.0,7,2,2,7,30.09,2353.82,9.5,33.99,32.65,123
5.0,7,2,2,8,30.32,2967.01,11.33,37.21,33.07,672
5.0,7,2,2,9,30.16,3232.99,11.57,38.41,33.14,4946
5.0,7,2,2,10,29.89,3399.74,11.41,38.85,32.75,143
5.0,7,2,2,99,28.65,2767.4,9.38,36.1,33.53,23
6.0,7,2,2,0,29.83,1394.3,4.55,26.92,29.42,12
6.0,7,2,2,1,29.81,800.73,6.16,23.41,27.57,64
6.0,7,2,2,2,30.43,1390.35,7.26,26.85,30.27,28
6.0,7,2,2,3,31.65,1910.47,8.69,31.5,30.68,17
6.0,7,2,2,4,32.62,2359.43,8.5,34.05,31.49,40
6.0,7,2,2,5,31.03,2163.76,9.17,32.55,32.39,58
6.0,7,2,2,6,31.54,2343.84,9.76,33.88,32.48,90
6.0,7,2,2,7,32.34,2527.16,10.36,34.92,32.04,229
6.0,7,2,2,8,31.87,2991.73,11.02,37.14,32.03,1118
6.0,7,2,2,9,31.63,3238.26,11.37,38.51,31.25,8074
6.0,7,2,2,10,31.74,3312.87,11.76,38.68,31.81,187
6.0,7,2,2,99,33.33,2587.87,10.51,35.08,29.03,39
7.0,7,2,2,0,33.0,1170.0,8.5,25.5,36.35,2
7.0,7,2,2,1,32.55,996.15,7.41,25.31,28.54,29
7.0,7,2,2,2,34.08,1306.08,8.69,26.08,30.1,13
7.0,7,2,2,3,31.8,1290.0,5.2,27.67,24.84,5
7.0,7,2,2,4,35.26,2042.26,9.76,32.16,28.88,19
7.0,7,2,2,5,34.12,1789.69,10.53,32.0,29.19,16
7.0,7,2,2,6,33.69,2385.38,10.26,34.19,31.98,48
7.0,7,2,2,7,33.28,2447.75,10.16,34.24,33.03,89
7.0,7,2,2,8,33.6,2909.42,10.92,36.96,31.34,411
7.0,7,2,2,9,33.25,3231.07,11.66,38.49,30.88,3178
7.0,7,2,2,10,32.92,3260.23,11.51,38.58,31.39,74
7.0,7,2,2,99,32.9,2209.4,7.9,32.7,27.59,10
8.0,7,2,2,0,35.0,371.0,3.5,21.0,29.25,2
8.0,7,2,2,1,34.25,551.18,5.33,22.67,27.13,12
8.0,7,2,2,2,33.8,466.8,6.8,21.6,28.88,5
8.0,7,2,2,3,32.0,1511.67,9.33,29.67,28.8,3
8.0,7,2,2,4,31.5,2620.5,12.33,35.83,34.05,6
8.0,7,2,2,5,36.11,2331.22,9.78,33.56,28.11,9
8.0,7,2,2,6,33.57,1886.29,7.43,34.0,27.26,7
8.0,7,2,2,7,34.35,2543.15,9.78,35.4,29.1,40
8.0,7,2,2,8,34.27,2881.16,10.3,36.81,30.5,89
8.0,7,2,2,9,34.17,3182.23,11.21,38.39,29.19,692
8.0,7,2,2,10,33.0,3504.0,7.83,38.83,28.5,6
8.0,7,2,2,99,34.5,3046.5,18.0,39.0,30.25,2
1.0,8,2,2,0,37.0,365.0,3.0,20.0,35.1,1
1.0,8,2,2,1,29.35,1165.95,4.94,26.75,27.76,20
1.0,8,2,2,2,35.0,1586.33,5.14,25.75,30.12,8
1.0,8,2,2,3,24.8,3060.0,6.2,39.4,27.82,5
1.0,8,2,2,4,31.1,1811.9,4.78,31.8,27.74,10
1.0,8,2,2,5,31.68,2369.74,7.67,34.16,27.26,19
1.0,8,2,2,6,29.66,2498.31,8.5,34.76,27.96,29
1.0,8,2,2,7,29.13,2391.86,7.15,34.42,27.97,84
1.0,8,2,2,8,30.54,3008.27,8.63,37.47,28.43,400
1.0,8,2,2,9,30.72,3203.17,9.76,38.48,29.21,3957
1.0,8,2,2,10,31.27,3321.62,8.08,38.91,30.18,157
1.0,8,2,2,99,28.88,3091.65,7.88,38.35,27.92,26
2.0,8,2,2,0,26.22,1608.11,7.0,28.67,24.79,9
2.0,8,2,2,1,24.81,1054.41,5.74,24.75,27.65,57
2.0,8,2,2,2,24.32,1623.39,6.97,29.41,27.53,37
2.0,8,2,2,3,25.05,1621.29,5.59,29.61,27.69,38
2.0,8,2,2,4,23.57,2015.08,6.58,32.77,28.74,40
2.0,8,2,2,5,25.63,2176.38,8.42,33.1,32.16,63
2.0,8,2,2,6,25.82,2277.03,7.12,33.83,28.66,108
2.0,8,2,2,7,25.03,2475.77,8.12,34.88,29.93,217
2.0,8,2,2,8,25.92,2881.82,9.02,37.04,30.49,1119
2.0,8,2,2,9,26.18,3110.56,9.6,38.29,30.17,8896
2.0,8,2,2,10,25.48,3139.58,9.9,38.44,30.68,203
2.0,8,2,2,99,23.87,2580.77,6.74,35.79,27.88,47
3.0,8,2,2,0,25.0,1424.28,4.76,28.13,27.92,31
3.0,8,2,2,1,26.25,817.96,4.73,24.07,28.88,169
3.0,8,2,2,2,25.55,1108.63,5.64,26.38,29.2,82
3.0,8,2,2,3,26.01,1780.04,7.16,30.41,30.73,81
3.0,8,2,2,4,25.79,2236.24,8.31,32.96,31.27,91
3.0,8,2,2,5,27.14,2110.34,7.58,32.78,30.58,137
3.0,8,2,2,6,26.64,2257.51,8.35,33.6,31.74,254
3.0,8,2,2,7,26.83,2477.47,9.51,34.88,30.76,516
3.0,8,2,2,8,26.74,2942.42,9.86,37.21,31.98,2595
3.0,8,2,2,9,27.03,3163.7,10.54,38.4,31.66,20367
3.0,8,2,2,10,26.9,3260.04,10.9,38.69,31.79,544
3.0,8,2,2,99,27.65,2521.03,7.51,34.17,29.53,108
4.0,8,2,2,0,28.05,1120.58,4.86,26.38,28.05,22
4.0,8,2,2,1,27.83,805.78,6.3,23.55,28.41,121
4.0,8,2,2,2,28.33,1202.8,6.35,26.15,29.34,48
4.0,8,2,2,3,27.75,2154.16,9.42,32.57,32.68,44
4.0,8,2,2,4,27.62,1778.96,7.83,31.0,30.17,55
4.0,8,2,2,5,27.41,1835.57,8.76,31.69,29.15,97
4.0,8,2,2,6,28.29,2373.72,9.58,34.24,32.71,201
4.0,8,2,2,7,28.36,2520.15,10.04,34.92,32.62,428
4.0,8,2,2,8,28.14,2990.39,10.58,37.31,32.62,2001
4.0,8,2,2,9,28.33,3196.71,11.18,38.39,32.65,15115
4.0,8,2,2,10,28.4,3224.85,11.3,38.47,32.44,406
4.0,8,2,2,99,28.41,2537.73,7.75,34.86,30.0,85
5.0,8,2,2,0,27.0,1996.5,13.0,30.0,23.5,4
5.0,8,2,2,1,29.41,750.71,5.71,23.3,30.98,37
5.0,8,2,2,2,30.8,1460.08,7.0,26.87,28.19,15
5.0,8,2,2,3,30.29,2347.57,9.21,33.07,33.29,14
5.0,8,2,2,4,31.36,2152.96,9.2,32.6,33.56,25
5.0,8,2,2,5,30.04,2003.48,8.0,32.52,30.84,27
5.0,8,2,2,6,29.93,2106.63,9.21,32.54,31.88,59
5.0,8,2,2,7,30.57,2444.16,9.75,34.25,32.45,149
5.0,8,2,2,8,30.39,3022.35,10.98,37.16,33.78,720
5.0,8,2,2,9,30.16,3222.8,11.65,38.4,32.69,5568
5.0,8,2,2,10,30.51,3323.29,11.98,38.71,33.21,184
5.0,8,2,2,99,30.35,2978.17,9.72,36.56,31.09,20
6.0,8,2,2,0,29.67,535.29,4.58,21.0,28.32,12
6.0,8,2,2,1,31.12,785.0,5.5,23.41,27.04,75
6.0,8,2,2,2,30.76,1273.68,8.55,27.52,28.66,45
6.0,8,2,2,3,31.0,1761.0,10.32,30.57,28.46,30
6.0,8,2,2,4,31.92,1910.21,8.46,31.26,30.8,39
6.0,8,2,2,5,31.82,2368.14,9.4,34.2,30.7,66
6.0,8,2,2,6,32.63,2201.8,9.96,33.45,30.67,104
6.0,8,2,2,7,31.75,2464.89,10.14,34.57,30.72,240
6.0,8,2,2,8,31.57,2941.98,10.96,36.9,31.5,1146
6.0,8,2,2,9,31.71,3250.16,11.64,38.54,31.26,9301
6.0,8,2,2,10,31.81,3349.72,11.58,38.85,32.1,217
6.0,8,2,2,99,32.52,2955.45,9.48,36.5,27.32,42
7.0,8,2,2,0,32.0,412.75,5.0,19.25,25.65,4
7.0,8,2,2,1,32.55,980.19,5.89,24.28,28.99,29
7.0,8,2,2,2,32.6,1239.0,8.86,25.8,33.72,15
7.0,8,2,2,3,33.09,2020.32,9.43,31.55,29.69,22
7.0,8,2,2,4,32.75,1579.42,7.33,29.0,33.81,12
7.0,8,2,2,5,34.18,2214.36,9.48,34.23,29.55,22
7.0,8,2,2,6,34.14,2468.49,10.21,34.19,31.2,42
7.0,8,2,2,7,32.7,2367.15,10.21,34.34,29.81,97
7.0,8,2,2,8,33.61,2882.77,10.94,36.89,30.75,453
7.0,8,2,2,9,33.24,3235.52,11.63,38.49,30.7,3760
7.0,8,2,2,10,32.19,3363.69,11.64,38.67,31.94,72
7.0,8,2,2,99,33.69,2796.69,9.15,36.31,26.79,13
8.0,8,2,2,1,32.12,597.0,6.0,22.12,28.42,8
8.0,8,2,2,2,31.0,2760.17,10.2,32.33,27.73,6
8.0,8,2,2,3,35.0,1767.33,8.33,32.67,25.93,3
8.0,8,2,2,4,37.0,2115.5,11.0,33.5,31.0,4
8.0,8,2,2,5,30.71,2078.43,9.17,32.86,25.73,7
8.0,8,2,2,6,32.4,2874.8,12.8,37.8,35.18,5
8.0,8,2,2,7,34.75,2584.4,11.35,35.4,28.33,20
8.0,8,2,2,8,34.39,2976.44,10.42,37.06,29.79,95
8.0,8,2,2,9,34.27,3203.12,11.77,38.47,29.13,840
8.0,8,2,2,10,32.55,3312.55,11.09,38.91,31.67,22
8.0,8,2,2,99,34.2,2479.6,10.25,36.4,24.8,5
1.0,9,2,2,0,31.6,2329.2,6.8,34.6,27.54,5
1.0,9,2,2,1,31.8,846.29,5.85,24.13,28.47,15
1.0,9,2,2,2,30.36,1346.36,6.82,27.18,23.93,11
1.0,9,2,2,3,29.1,2297.1,6.0,33.4,27.44,10
1.0,9,2,2,4,32.54,1985.46,9.2,32.0,30.12,13
1.0,9,2,2,5,29.5,2549.12,8.73,34.94,31.64,16
1.0,9,2,2,6,30.43,2121.51,8.15,33.14,30.53,35
1.0,9,2,2,7,29.52,2714.17,9.58,35.69,30.84,77
1.0,9,2,2,8,30.32,3025.31,8.93,37.61,28.82,391
1.0,9,2,2,9,30.61,3200.16,9.75,38.5,29.09,3982
1.0,9,2,2,10,30.46,3253.05,8.97,38.76,29.51,118
1.0,9,2,2,99,30.04,3275.04,7.43,38.17,27.55,25
2.0,9,2,2,0,29.54,1242.55,4.75,26.92,27.25,13
2.0,9,2,2,1,24.61,1006.1,5.53,25.73,28.97,62
2.0,9,2,2,2,24.73,1349.52,6.05,28.27,29.47,22
2.0,9,2,2,3,25.79,1869.58,6.91,31.58,28.57,33
2.0,9,2,2,4,25.88,2047.03,8.0,31.88,28.54,33
2.0,9,2,2,5,25.46,1968.86,7.73,32.08,29.37,50
2.0,9,2,2,6,26.96,2305.31,7.7,34.27,29.0,124
2.0,9,2,2,7,24.9,2469.27,8.3,34.99,29.42,202
2.0,9,2,2,8,25.6,2935.7,9.04,37.33,29.73,1097
2.0,9,2,2,9,26.22,3126.83,9.68,38.35,29.96,9009
2.0,9,2,2,10,25.59,3139.24,10.03,38.52,29.91,219
2.0,9,2,2,99,25.15,2354.03,6.73,33.34,27.43,39
3.0,9,2,2,0,31.55,1249.09,5.91,27.18,26.89,11
3.0,9,2,2,1,25.07,784.8,5.49,24.0,26.9,139
3.0,9,2,2,2,26.0,1577.29,7.03,29.34,29.74,74
3.0,9,2,2,3,26.46,1813.55,8.51,30.97,29.43,80
3.0,9,2,2,4,25.99,1827.22,7.42,31.44,29.35,81
3.0,9,2,2,5,26.19,2257.14,8.35,33.83,30.34,123
3.0,9,2,2,6,26.66,2288.36,8.88,33.86,30.92,264
3.0,9,2,2,7,26.77,2493.86,9.01,34.9,30.47,528
3.0,9,2,2,8,26.89,2942.29,10.0,37.24,31.82,2649
3.0,9,2,2,9,27.02,3162.76,10.62,38.4,31.4,20664
3.0,9,2,2,10,26.76,3220.42,10.72,38.62,31.74,569
3.0,9,2,2,99,26.78,2337.35,7.01,34.32,28.39,113
4.0,9,2,2,0,26.55,1408.32,6.26,27.9,30.71,20
4.0,9,2,2,1,29.12,980.82,5.79,24.93,29.65,106
4.0,9,2,2,2,28.59,1727.33,8.29,28.76,31.85,56
4.0,9,2,2,3,26.91,1507.61,7.35,29.07,29.83,56
4.0,9,2,2,4,28.38,2089.0,9.02,32.15,33.45,53
4.0,9,2,2,5,28.44,2171.61,8.75,33.54,31.61,109
4.0,9,2,2,6,28.68,2324.47,9.93,34.09,31.96,177
4.0,9,2,2,7,28.41,2583.2,10.07,35.27,33.22,404
4.0,9,2,2,8,28.35,2963.78,10.88,37.17,32.73,2032
4.0,9,2,2,9,28.37,3195.22,11.21,38.39,32.36,15096
4.0,9,2,2,10,28.56,3276.66,11.41,38.72,31.95,397
4.0,9,2,2,99,29.09,2691.19,8.11,35.81,31.17,75
5.0,9,2,2,0,26.25,1019.75,7.0,26.0,27.4,4
5.0,9,2,2,1,29.03,693.74,6.2,23.4,30.88,30
5.0,9,2,2,2,32.31,1532.31,8.73,29.31,29.04,16
5.0,9,2,2,3,31.16,1844.71,7.56,30.68,30.65,25
5.0,9,2,2,4,30.13,1906.58,8.36,31.77,31.18,31
5.0,9,2,2,5,30.84,2130.84,9.0,33.33,33.31,37
5.0,9,2,2,6,30.41,2044.78,9.66,31.92,30.78,73
5.0,9,2,2,7,29.7,2324.47,10.69,34.18,32.69,150
5.0,9,2,2,8,30.03,3033.77,11.33,37.3,33.03,740
5.0,9,2,2,9,30.08,3225.98,11.66,38.42,32.46,5625
5.0,9,2,2,10,29.93,3386.63,11.76,38.92,31.6,161
5.0,9,2,2,99,31.42,2470.15,8.75,34.88,31.13,26
6.0,9,2,2,0,31.0,1297.0,5.8,25.78,29.1,10
6.0,9,2,2,1,31.67,894.54,5.98,24.17,28.43,63
6.0,9,2,2,2,30.89,1473.16,9.37,27.96,29.64,28
6.0,9,2,2,3,28.93,1802.86,7.13,30.53,28.51,15
6.0,9,2,2,4,30.44,2123.67,9.85,32.88,31.59,34
6.0,9,2,2,5,32.04,2149.28,9.55,32.93,29.62,67
6.0,9,2,2,6,31.15,2258.61,9.89,33.41,29.84,123
6.0,9,2,2,7,31.48,2495.17,10.12,34.67,31.23,221
6.0,9,2,2,8,31.51,3013.29,11.32,37.32,31.48,1229
6.0,9,2,2,9,31.75,3238.16,11.56,38.53,30.83,9479
6.0,9,2,2,10,31.39,3349.45,11.83,38.89,31.02,230
6.0,9,2,2,99,33.16,2568.65,9.72,34.97,29.23,31
7.0,9,2,2,0,29.0,481.0,5.5,20.0,29.1,2
7.0,9,2,2,1,32.75,954.68,6.44,25.0,27.63,36
7.0,9,2,2,2,33.31,980.5,7.06,25.12,27.18,16
7.0,9,2,2,3,31.5,1707.14,8.0,30.0,29.42,8
7.0,9,2,2,4,33.4,1531.57,7.57,29.13,28.77,15
7.0,9,2,2,5,32.76,1992.76,8.29,32.38,29.26,21
7.0,9,2,2,6,32.44,2001.1,8.92,32.18,29.21,39
7.0,9,2,2,7,32.9,2575.01,10.38,35.3,30.63,86
7.0,9,2,2,8,33.26,2940.06,11.26,37.19,30.44,450
7.0,9,2,2,9,33.18,3222.83,11.7,38.46,30.65,3740
7.0,9,2,2,10,32.78,3303.93,12.11,38.88,29.63,81
7.0,9,2,2,99,33.35,2240.74,10.09,34.78,29.06,23
8.0,9,2,2,0,35.33,438.33,7.67,21.0,27.33,3
8.0,9,2,2,1,34.91,651.89,4.8,21.64,23.97,11
8.0,9,2,2,2,40.0,1390.0,6.5,30.0,34.8,2
8.0,9,2,2,3,37.0,1294.75,7.0,28.75,29.27,4
8.0,9,2,2,4,31.33,1661.67,6.67,30.0,23.7,3
8.0,9,2,2,5,31.33,2499.33,9.83,34.0,25.33,6
8.0,9,2,2,6,34.0,2426.67,10.75,35.0,29.87,12
8.0,9,2,2,7,34.85,2008.4,8.8,33.1,29.49,20
8.0,9,2,2,8,33.96,3052.15,10.9,37.53,29.6,114
8.0,9,2,2,9,34.33,3223.66,11.4,38.46,28.87,900
8.0,9,2,2,10,35.31,3209.38,12.46,38.38,28.27,13
8.0,9,2,2,99,29.0,2901.0,11.67,38.33,30.47,3
1.0,10,2,2,0,23.17,1818.67,4.6,30.0,23.57,6
1.0,10,2,2,1,29.55,1456.85,6.32,28.13,28.66,38
1.0,10,2,2,2,32.11,1331.44,4.38,28.06,26.26,18
1.0,10,2,2,3,29.26,1961.96,6.75,32.39,27.76,23
1.0,10,2,2,4,30.11,2178.07,5.96,32.57,28.12,28
1.0,10,2,2,5,29.5,2418.62,7.02,33.96,26.63,52
1.0,10,2,2,6,29.96,2293.92,5.63,33.85,27.63,75
1.0,10,2,2,7,30.45,2621.37,6.91,35.42,27.95,157
1.0,10,2,2,8,30.01,3060.66,8.62,37.62,28.16,753
1.0,10,2,2,9,30.39,3216.28,9.44,38.51,28.22,7530
1.0,10,2,2,10,30.56,3359.67,7.2,39.1,27.62,289
1.0,10,2,2,99,28.65,3021.89,4.52,37.69,28.03,109
2.0,10,2,2,0,23.64,1816.36,4.14,31.64,29.0,14
2.0,10,2,2,1,24.9,898.52,3.72,24.58,26.84,113
2.0,10,2,2,2,24.07,1330.62,4.63,27.13,25.86,70
2.0,10,2,2,3,24.94,1621.12,5.21,29.99,26.73,77
2.0,10,2,2,4,24.64,1895.1,5.96,31.16,26.66,86
2.0,10,2,2,5,25.1,2202.93,8.31,33.63,28.06,123
2.0,10,2,2,6,25.45,2160.78,7.59,33.39,28.46,209
2.0,10,2,2,7,25.38,2373.98,7.31,34.37,28.75,469
2.0,10,2,2,8,25.92,2870.53,8.52,37.03,29.38,2158
2.0,10,2,2,9,26.1,3114.36,9.24,38.28,29.09,17249
2.0,10,2,2,10,26.02,3152.43,9.08,38.48,29.37,428
2.0,10,2,2,99,24.72,2405.77,3.82,34.81,25.23,144
3.0,10,2,2,0,27.16,1349.18,6.09,26.86,27.79,50
3.0,10,2,2,1,26.93,791.43,4.82,23.69,28.34,335
3.0,10,2,2,2,27.1,1370.99,5.97,27.84,28.82,163
3.0,10,2,2,3,26.68,1726.97,7.0,30.16,28.49,157
3.0,10,2,2,4,25.64,1849.18,6.69,31.13,29.77,173
3.0,10,2,2,5,27.0,2052.38,7.88,32.31,29.56,242
3.0,10,2,2,6,26.49,2040.58,7.88,32.71,29.99,439
3.0,10,2,2,7,26.75,2462.04,8.88,34.68,30.14,1048
3.0,10,2,2,8,26.68,2914.39,9.67,37.06,30.68,4820
3.0,10,2,2,9,26.89,3154.73,10.3,38.35,30.53,37780
3.0,10,2,2,10,26.67,3223.82,10.29,38.64,30.6,880
3.0,10,2,2,99,26.42,2452.85,5.51,34.91,27.46,268
4.0,10,2,2,0,29.32,1596.46,6.59,27.75,29.52,31
4.0,10,2,2,1,28.15,898.56,5.49,24.2,28.82,191
4.0,10,2,2,2,28.55,1392.67,6.46,28.1,28.39,104
4.0,10,2,2,3,26.99,1645.51,8.19,29.58,29.79,102
4.0,10,2,2,4,27.88,2040.01,8.43,31.89,29.97,120
4.0,10,2,2,5,28.65,2329.25,9.46,33.95,31.96,161
4.0,10,2,2,6,27.99,2390.91,9.58,34.08,31.92,352
4.0,10,2,2,7,28.02,2556.85,9.73,35.01,31.95,739
4.0,10,2,2,8,28.17,2975.78,10.4,37.14,31.77,3545
4.0,10,2,2,9,28.11,3202.91,10.97,38.38,31.63,26287
4.0,10,2,2,10,28.12,3295.83,10.95,38.66,31.49,728
4.0,10,2,2,99,28.29,2489.85,5.79,34.31,28.63,181
5.0,10,2,2,0,29.64,1558.09,7.5,28.91,31.27,11
5.0,10,2,2,1,28.93,712.78,5.32,23.33,31.02,56
5.0,10,2,2,2,29.25,1294.14,7.29,26.25,30.5,24
5.0,10,2,2,3,29.65,1769.15,9.18,30.59,30.98,34
5.0,10,2,2,4,28.66,1854.95,7.94,31.42,32.38,38
5.0,10,2,2,5,29.25,2203.57,9.54,33.45,31.73,65
5.0,10,2,2,6,30.5,2303.75,9.55,33.82,31.22,117
5.0,10,2,2,7,30.18,2556.45,10.12,35.0,32.23,275
5.0,10,2,2,8,29.95,3001.01,11.03,37.17,32.33,1260
5.0,10,2,2,9,30.17,3238.5,11.46,38.43,31.82,9456
5.0,10,2,2,10,28.98,3360.75,11.73,38.8,32.05,244
5.0,10,2,2,99,30.65,2710.73,8.63,35.15,30.62,62
6.0,10,2,2,0,32.0,1142.0,6.48,25.55,28.25,22
6.0,10,2,2,1,31.52,1077.16,6.64,25.45,27.33,110
6.0,10,2,2,2,31.63,1171.38,7.46,27.09,28.72,65
6.0,10,2,2,3,30.88,1878.16,8.21,30.99,29.51,68
6.0,10,2,2,4,31.54,1963.43,8.94,32.11,30.62,63
6.0,10,2,2,5,31.77,2259.86,9.82,33.57,30.3,113
6.0,10,2,2,6,31.86,2329.13,9.57,33.76,28.82,183
6.0,10,2,2,7,31.88,2490.86,10.13,34.67,30.37,433
6.0,10,2,2,8,31.56,2998.13,10.85,37.24,30.42,2252
6.0,10,2,2,9,31.55,3256.51,11.49,38.51,29.91,17429
6.0,10,2,2,10,31.91,3371.74,11.09,38.72,30.19,378
6.0,10,2,2,99,32.57,2772.3,9.68,35.48,28.31,84
7.0,10,2,2,0,34.5,1443.25,6.5,28.0,24.85,4
7.0,10,2,2,1,32.08,940.12,5.84,24.59,26.98,38
7.0,10,2,2,2,33.4,1183.95,8.56,26.5,28.6,20
7.0,10,2,2,3,33.76,1233.33,9.33,26.67,28.24,21
7.0,10,2,2,4,33.04,2215.4,11.04,32.54,28.31,26
7.0,10,2,2,5,31.92,2062.16,9.8,32.18,29.68,51
7.0,10,2,2,6,32.36,2187.65,10.93,33.27,30.33,84
7.0,10,2,2,7,32.48,2316.53,10.02,33.93,29.41,196
7.0,10,2,2,8,33.17,2985.14,11.14,37.14,29.49,903
7.0,10,2,2,9,33.16,3236.42,11.61,38.5,29.55,7103
7.0,10,2,2,10,32.77,3241.36,11.59,38.51,30.8,133
7.0,10,2,2,99,32.73,2914.82,9.89,35.67,27.27,41
8.0,10,2,2,1,33.2,511.56,5.44,22.1,25.88,10
8.0,10,2,2,2,36.0,734.5,6.75,23.56,26.43,9
8.0,10,2,2,3,32.0,1600.9,8.3,31.1,23.66,10
8.0,10,2,2,4,33.8,1326.0,7.4,28.2,26.0,5
8.0,10,2,2,5,34.08,2735.08,11.54,35.92,27.44,13
8.0,10,2,2,6,33.7,2030.96,10.09,32.39,25.96,23
8.0,10,2,2,7,33.67,2651.65,10.53,35.8,27.91,49
8.0,10,2,2,8,34.24,2858.77,11.02,36.65,27.98,201
8.0,10,2,2,9,34.19,3205.13,11.59,38.4,28.12,1659
8.0,10,2,2,10,34.3,3268.42,11.06,38.94,26.46,33
8.0,10,2,2,99,36.75,3527.0,11.14,36.75,26.0,8
1.0,11,2,2,0,34.5,2476.25,8.5,33.75,28.2,4
1.0,11,2,2,1,30.19,1216.44,6.31,28.44,26.28,16
1.0,11,2,2,2,25.38,2131.08,9.92,32.0,27.52,13
1.0,11,2,2,3,27.0,2175.4,5.1,33.1,29.71,10
1.0,11,2,2,4,27.89,2821.33,8.33,35.44,29.39,9
1.0,11,2,2,5,29.41,2406.85,8.26,34.0,29.69,27
1.0,11,2,2,6,28.81,2449.81,7.39,34.58,27.66,48
1.0,11,2,2,7,30.48,2825.39,8.89,36.3,29.06,105
1.0,11,2,2,8,29.99,2979.86,9.41,37.46,28.55,502
1.0,11,2,2,9,30.52,3221.15,9.85,38.57,28.64,5075
1.0,11,2,2,10,30.04,3307.61,8.1,39.0,27.87,191
1.0,11,2,2,99,30.79,2806.87,6.6,36.26,28.64,47
2.0,11,2,2,0,29.0,2019.14,7.62,30.62,27.5,8
2.0,11,2,2,1,24.0,1078.5,5.94,25.74,28.88,55
2.0,11,2,2,2,25.0,1811.34,7.98,30.18,28.86,45
2.0,11,2,2,3,24.2,2130.82,8.57,32.8,27.29,45
2.0,11,2,2,4,26.69,1846.55,7.31,31.07,28.46,42
2.0,11,2,2,5,25.97,2150.94,8.01,32.58,28.8,77
2.0,11,2,2,6,24.76,2280.62,7.42,34.1,28.28,117
2.0,11,2,2,7,25.7,2466.81,8.79,34.86,28.86,269
2.0,11,2,2,8,25.68,2878.28,9.19,37.22,28.99,1410
2.0,11,2,2,9,26.16,3126.92,9.73,38.35,29.43,11868
2.0,11,2,2,10,25.37,3163.05,9.8,38.45,29.34,300
