Mother_Education_Code,Mother_Weight_Gain_Code,Pre-pregnancy_Diabetes_Code,Pre-pregnancy_Hypertension_Code,Five_min_APGAR_score_code,Average_Age_Mother_years,Average_Birth_Weight_grams,Average_LMP_Gestational_Age_weeks,Average_Prenatal_Visits,Average_OE_Gestational_Age_weeks,Average_Pre-pregnancy_BMI,Births
3,20,2,2,4,26.47,2441.76,35.41,8.97,35.12,28.33,68
3,20,2,2,5,26.88,2528.49,35.47,8.78,35.01,28.37,166
3,20,2,2,6,26.69,2456.86,35.11,9.23,34.87,28.56,298
3,20,2,2,7,26.62,2678.42,35.98,9.44,35.75,29.15,649
3,20,2,2,8,26.8,3022.94,37.73,9.97,37.51,28.52,3413
3,20,2,2,9,26.81,3206.42,38.6,10.43,38.49,28.07,29117
3,20,2,2,10,26.46,3231.92,38.68,10.4,38.66,27.81,692
3,20,2,2,99,27.56,2947.44,37.37,6.27,37.34,27.01,148
4,20,2,2,0,28.43,1313.43,28.71,7.43,28.57,26.57,7
4,20,2,2,1,28.3,1217.57,26.61,7.1,26.32,30.37,44
4,20,2,2,2,29.46,1994.92,31.57,9.35,31,31.05,37
4,20,2,2,3,28.15,2246.42,32.97,8.24,32.87,31.2,39
4,20,2,2,4,28.26,2340.55,34.61,8.62,33.95,30.65,61
4,20,2,2,5,28.25,2378.08,34.82,9.36,34.04,30.38,103
4,20,2,2,6,28.04,2671.68,35.83,9.78,35.59,28.39,210
4,20,2,2,7,28.02,2670.87,36.06,10.02,35.83,29.23,447
4,20,2,2,8,28.06,3054.86,37.81,10.74,37.56,29.38,2529
4,20,2,2,9,28.21,3230.69,38.66,11.07,38.5,28.64,20347
4,20,2,2,10,28.06,3315.51,38.99,11.05,38.82,28.43,495
4,20,2,2,99,28.67,2985.56,37.53,8.04,37.47,27.62,121
5,20,2,2,0,32.2,990.5,25.8,4,25,37.44,5
5,20,2,2,1,26.87,1913.95,29.61,8.29,29.87,29.91,23
5,20,2,2,2,31.67,2321.92,33.33,10.25,33.5,32.51,12
5,20,2,2,3,31.18,2286.35,33.59,9.47,33.35,27.11,17
5,20,2,2,4,30,2409.33,34.83,11.61,34.56,28.91,18
5,20,2,2,5,30.88,2701.45,36.38,10.59,36.29,27.65,42
5,20,2,2,6,29.09,2747.05,36.16,10.3,35.67,29.31,81
5,20,2,2,7,29.64,2789.68,36.38,10.61,36.28,28.66,191
5,20,2,2,8,30.12,3112.16,37.79,11.23,37.68,29.11,1048
5,20,2,2,9,30.01,3257.53,38.68,11.55,38.51,28.31,8269
5,20,2,2,10,30.09,3319.51,39.06,11.21,38.89,28.33,217
5,20,2,2,99,31.21,3086.69,37.18,8,37.29,26.19,38
6,20,2,2,0,33.29,2252.71,34.86,8.86,34.14,24.67,7
6,20,2,2,1,32.41,1272.24,27.47,8.45,27.29,25.69,34
6,20,2,2,2,31.97,1743.75,30.41,7.85,30.19,25.36,29
6,20,2,2,3,31.42,2399.66,33.85,9.78,33.67,28.84,33
6,20,2,2,4,31.33,2514.93,35.49,10.25,34.91,28.06,55
6,20,2,2,5,31.75,2727.88,35.6,10.64,35.42,28.58,73
6,20,2,2,6,31.84,2619.43,35.66,10.57,35.4,28.07,161
6,20,2,2,7,31.59,2855.91,36.73,11.13,36.59,26.96,443
6,20,2,2,8,31.52,3123.05,37.99,11.44,37.76,27.4,2284
6,20,2,2,9,31.69,3271.01,38.77,11.67,38.64,26.56,20925
6,20,2,2,10,31.77,3382.85,39.14,11.38,38.93,26.53,527
6,20,2,2,99,32.35,3150.34,39.05,9.36,38.56,25.49,88
7,20,2,2,0,29,2290,35,10,33,22.1,1
7,20,2,2,1,32.86,2242.57,32.29,10.5,32.64,28.47,14
7,20,2,2,2,33.67,2255.56,32.83,11.18,32.72,26.2,18
7,20,2,2,3,33,1820.5,32.1,8.9,31.7,26.83,10
7,20,2,2,4,33,2016.81,32.81,10.38,33.25,26.99,16
7,20,2,2,5,34.13,2404.31,34.41,10.08,34.62,28.05,39
7,20,2,2,6,32.97,2554.83,34.78,10.41,34.97,27.5,77
7,20,2,2,7,33.19,2740.5,36.18,10.98,36.07,26.7,195
7,20,2,2,8,33.28,3092.03,37.95,11.43,37.74,26.99,963
7,20,2,2,9,33.05,3261.25,38.81,11.88,38.65,25.99,9347
7,20,2,2,10,32.98,3344.15,39.02,11.55,38.94,26.27,169
7,20,2,2,99,32.79,3184,38.83,10.12,38.17,24.3,29
8,20,2,2,1,34.2,1042.4,26.4,7.4,26.2,25.08,5
8,20,2,2,2,33.5,2043.5,33.25,12.75,32.75,30.75,4
8,20,2,2,3,34.33,2356.67,32.17,13.33,32,28.7,6
8,20,2,2,4,37.33,2060.83,33.83,10.5,32.83,26.28,6
8,20,2,2,5,34.75,2600.5,34.5,8.75,34.5,27.02,4
8,20,2,2,6,33.95,3002.95,37.11,11,36.95,27.98,19
8,20,2,2,7,34.2,2753.61,35.98,10.79,36.25,25.22,44
8,20,2,2,8,33.91,3012.25,37.58,11.57,37.53,24.74,281
8,20,2,2,9,34.18,3210.34,38.69,11.74,38.56,24.69,2686
8,20,2,2,10,33.54,3202.02,38.84,10.91,38.79,24.34,56
8,20,2,2,99,33.36,3439.09,39.27,10.91,38.55,24.65,11
,20,2,2,0,28,514,22,0,22,25.7,2
,20,2,2,1,29.06,1270,26.56,6.92,26.19,26.19,16
,20,2,2,2,29.14,1469.57,29.86,7,29.71,27.94,7
,20,2,2,3,30,3198.25,36.75,9.25,36.5,26.93,4
,20,2,2,4,26.5,2506.38,35.5,10.75,35.5,25.25,8
,20,2,2,5,29.9,1673.1,31.8,7.44,31.4,26.51,10
,20,2,2,6,30.85,2583.85,35.23,10,35.15,28.86,13
,20,2,2,7,30.81,2540.7,34.93,7.9,34.93,29.07,43
,20,2,2,8,30.1,2948.37,37.19,9.78,37.17,26.51,175
,20,2,2,9,30.15,3221.22,38.64,10.95,38.53,26.47,1572
,20,2,2,10,29.88,3332.79,38.82,10.5,38.56,27.41,34
,20,2,2,99,29.74,3003.79,37.26,8.06,37.53,27.05,19
1,21,2,2,0,42,4110,40,0,39,24.6,1
1,21,2,2,1,15,396,21,5,22,23.9,1
1,21,2,2,2,23,2856.75,36,5.75,34.5,26.48,4
1,21,2,2,3,32,2390.8,35.2,7,35.4,29.4,5
1,21,2,2,4,27,3192.71,36.86,7.86,38.14,26.24,7
1,21,2,2,5,28.56,2137,34.33,7.67,33.89,22.6,9
1,21,2,2,6,29.3,3155.2,37.8,8.37,37.75,25,20
1,21,2,2,7,28.84,2886.62,36.73,8.94,37.11,25.81,37
1,21,2,2,8,29.47,3232.32,38.3,9.61,38.32,27.47,293
1,21,2,2,9,30.22,3270.28,38.68,10.23,38.63,26.99,2512
1,21,2,2,10,29.87,3409.67,39.17,7.91,39.16,25.43,126
1,21,2,2,99,28.94,3269.83,37.94,8.06,37.89,24.88,18
2,21,2,2,0,22,3019,38,13,38,31.75,2
2,21,2,2,1,24.57,1023.15,29.14,3.69,27.71,26.92,14
2,21,2,2,2,27.06,2279,34.25,7.38,34.75,24.27,16
2,21,2,2,3,24.67,1992.67,33.67,4,32.67,26.97,3
2,21,2,2,4,24.62,2496.69,34.06,7.62,34.81,23.84,16
2,21,2,2,5,23.77,2726.04,37.04,9.26,36.27,25.29,26
2,21,2,2,6,23.57,2350.26,35.22,8.61,34.63,27.35,54
2,21,2,2,7,24.05,2586.4,35.95,9.19,35.84,26.79,121
2,21,2,2,8,25.15,2970.46,37.66,9.46,37.56,27.17,673
2,21,2,2,9,25.78,3176.08,38.56,10.18,38.5,27.19,6288
2,21,2,2,10,25.37,3180.43,38.69,9.47,38.71,26.61,153
2,21,2,2,99,25.96,2925.82,36.52,5.82,36.7,25.25,23
3,21,2,2,0,22.33,2337,31.67,11,32.67,27.83,3
3,21,2,2,1,27.89,1698,30.03,8.5,29.5,27.98,36
3,21,2,2,2,26.25,2557,35.54,10.61,35.11,29.54,28
3,21,2,2,3,27.19,1975.33,31.63,7.46,31.48,29.68,27
3,21,2,2,4,27.31,2230.66,33.72,8.88,34.06,25.72,32
3,21,2,2,5,26.36,2849.52,36.96,10.81,36.61,28.81,84
3,21,2,2,6,26.29,2673.75,35.95,9.94,35.74,28.98,163
3,21,2,2,7,26.5,2799.74,36.88,10.25,36.42,28.12,370
3,21,2,2,8,26.64,3025.41,37.76,10.67,37.58,28.14,1876
3,21,2,2,9,26.72,3201.4,38.65,10.92,38.53,27.78,16368
3,21,2,2,10,26.84,3254.49,38.89,11.13,38.75,26.83,392
3,21,2,2,99,26.18,2837.67,36.33,9.25,36.32,26.58,60
4,21,2,2,0,25.5,1875.75,32.5,8.25,31.5,31.67,4
4,21,2,2,1,27.19,1185.3,26.31,6.2,26.27,28.08,26
4,21,2,2,2,26.88,1859.47,32.06,8.29,31.88,26.72,17
4,21,2,2,3,28.76,2467.9,34.28,10.29,34.38,30.96,29
4,21,2,2,4,27.16,2631.54,35.65,9.88,35.38,26.91,37
4,21,2,2,5,27.22,2941.06,37.03,10.76,36.85,28.9,67
4,21,2,2,6,27.86,2705,36.35,10.24,35.92,30.13,116
4,21,2,2,7,28.77,2742.53,36.26,11.25,36.1,29.39,290
4,21,2,2,8,28.11,3087.25,37.89,11.13,37.72,28.38,1596
4,21,2,2,9,28.2,3231.69,38.68,11.45,38.54,28.35,12222
4,21,2,2,10,27.59,3276.53,38.94,11.41,38.75,28.16,343
4,21,2,2,99,29.34,3058.57,38.21,9.49,38.13,26.42,53
5,21,2,2,0,35,390.5,21,4.5,21,32.8,2
5,21,2,2,1,31.78,1945.11,30.78,8.25,29.78,27.63,9
5,21,2,2,2,32.12,2507.88,35.12,10.88,35.12,27.39,8
5,21,2,2,3,30.11,2484.44,34.22,8.22,34.56,30.79,9
5,21,2,2,4,29.5,2517.62,33.88,10.12,33.88,27,8
5,21,2,2,5,31.14,2596,34.71,12.14,35.14,26.09,14
5,21,2,2,6,30.65,2627.25,36.08,10.14,35.41,28.37,51
5,21,2,2,7,29.97,2927.9,37.16,11.31,36.88,29.39,115
5,21,2,2,8,30.15,3050.61,37.73,11.37,37.52,28.7,673
5,21,2,2,9,29.99,3251.74,38.73,11.72,38.54,28.01,5081
5,21,2,2,10,29.65,3360.66,38.99,11.45,38.83,26.33,161
5,21,2,2,99,28.71,3325.07,39.29,11,39.43,23.93,14
6,21,2,2,0,31,1877.4,29.6,13.2,29.8,26.72,5
6,21,2,2,1,30.08,2113.17,33.33,9.17,33,27.63,12
6,21,2,2,2,31.53,2345.07,34.4,10.5,34.27,24.91,15
6,21,2,2,3,29.53,2642.84,35.37,10.88,34.84,27.34,19
6,21,2,2,4,32.48,2785.58,36.61,11.65,36.55,28.45,31
6,21,2,2,5,31.94,3003.59,37.43,11.22,36.87,27.43,63
6,21,2,2,6,31.24,2716.07,36,10.83,35.9,28.74,86
6,21,2,2,7,31.47,2854,36.86,11.88,36.65,27.59,273
6,21,2,2,8,31.46,3093.05,37.89,11.6,37.75,27.17,1363
6,21,2,2,9,31.57,3263.99,38.8,11.9,38.65,26.17,12701
6,21,2,2,10,31.07,3294.75,39.04,11.52,38.93,25.55,325
6,21,2,2,99,33.69,3171.89,37.57,10.58,37.54,25.47,35
7,21,2,2,0,33,365,21,7,20,26.3,1
7,21,2,2,1,30.36,1823.27,33.09,10,32.73,26.35,11
7,21,2,2,2,31.4,3745.4,39.4,11.6,39.4,25.68,5
7,21,2,2,3,33.83,2598.83,35.42,9.25,35.42,24.74,12
7,21,2,2,4,33.15,2624.25,35.77,11.46,35.54,27.98,13
7,21,2,2,5,32,2642.59,36.67,11.58,35.85,28.1,27
7,21,2,2,6,32.62,2802.74,36.91,10.55,36.79,26.28,34
7,21,2,2,7,32.74,2875.17,36.73,11.94,36.59,27.31,103
7,21,2,2,8,32.99,3118.22,38.02,11.42,37.86,26.46,572
7,21,2,2,9,33.18,3238.59,38.78,11.9,38.68,25.55,5980
7,21,2,2,10,32.71,3300.99,39.16,12.11,39.07,26.25,136
7,21,2,2,99,33.75,2621.37,35.47,10.67,35.89,27.04,20
8,21,2,2,1,35.5,1031.5,27,11.75,25.75,31.88,4
8,21,2,2,2,34.67,2071,38.67,13,34.33,20.77,3
8,21,2,2,3,32.67,2273.33,33,6.33,32.33,27.53,3
8,21,2,2,4,30.67,2246.67,33.67,9.67,34,29.5,3
8,21,2,2,5,37,3141.67,38.33,12,38.67,29.93,3
8,21,2,2,6,34.12,2413.56,35,10.19,34.75,24.12,16
8,21,2,2,7,33.79,2502.08,36.04,11.29,35.29,23.84,24
8,21,2,2,8,34.17,3027.29,37.71,11.37,37.6,25.19,178
8,21,2,2,9,34.02,3227.3,38.75,12.18,38.6,24.27,1753
8,21,2,2,10,33.64,3266.09,38.97,12.12,38.94,22.86,33
8,21,2,2,99,31.75,2845.75,38.25,9,38,24.9,4
,21,2,2,0,31,1635,30,8.5,30,23.15,2
,21,2,2,1,30.67,670.17,22.33,2.8,22.33,21.93,6
,21,2,2,2,27.67,1630.33,29.67,6.33,29.67,31.27,3
,21,2,2,4,34.17,2171,37.33,7,33.83,26.05,6
,21,2,2,5,29,2646,34.5,12.75,34.5,23.72,4
,21,2,2,6,32.43,3417.14,39.57,10.14,39.71,28.46,7
,21,2,2,7,32.83,2454.43,35.48,12.14,34.96,27.78,23
,21,2,2,8,30.52,3096.81,38.02,10.68,37.76,27.96,96
,21,2,2,9,30.65,3200.37,38.62,10.91,38.5,26.35,830
,21,2,2,10,33.24,3293.8,38.4,11.2,38.56,25.44,25
,21,2,2,99,29.6,2527.9,34.5,9.2,35,28.49,10
1,22,2,2,1,27.5,2728.17,37.17,7,37,23.83,6
1,22,2,2,2,30,3908,42,7,38,28.5,1
1,22,2,2,3,30.33,2391,34,14.67,33,26.1,3
1,22,2,2,4,26,3153,38.6,7.8,38.4,25.68,5
1,22,2,2,5,26.58,3229.25,38.75,8.17,38.83,25.68,12
1,22,2,2,6,30.12,3104.96,37.83,9.54,37.75,26.48,24
1,22,2,2,7,29.53,2740.31,36.61,8.37,36.27,26.8,49
1,22,2,2,8,29.56,3250.01,38.59,8.98,38.27,26.48,260
1,22,2,2,9,29.96,3288.9,38.7,10.1,38.73,26.74,2863
1,22,2,2,10,29.01,3385.52,39.26,7.71,39.23,25.26,149
1,22,2,2,99,29.32,3160,39.2,6.28,38.44,25,25
2,22,2,2,0,26.5,1046.22,25.9,4.7,25.4,24.49,10
2,22,2,2,1,23.5,1889.6,31.3,6.6,30.1,26.31,10
2,22,2,2,2,24.47,2454.67,32.33,7.5,33,26.26,15
2,22,2,2,3,25.67,1264.42,28.08,4.83,28.08,22.85,12
2,22,2,2,4,23.57,2606.48,35.9,6.3,35.9,26.62,21
2,22,2,2,5,24.88,2758.5,36.5,10.46,36.35,27.53,26
2,22,2,2,6,25.34,2504.12,35.69,8.61,35.3,25.55,67
2,22,2,2,7,25.67,2685.76,36.06,9.23,35.95,27.01,172
2,22,2,2,8,25.1,3004.43,37.84,9.94,37.71,27.3,816
2,22,2,2,9,25.82,3181.71,38.57,10.23,38.51,26.96,7238
2,22,2,2,10,25.63,3261.01,38.73,9.48,38.72,26.88,212
2,22,2,2,99,26.2,2871.4,37.03,8.38,36.87,26.51,30
3,22,2,2,0,25.8,1725.25,29.4,4.8,30,25.2,10
3,22,2,2,1,26.69,1446.79,28.06,5.97,28.06,27.36,35
3,22,2,2,2,27.45,2525.76,34.45,9.7,34.18,29.83,33
3,22,2,2,3,26.33,2065.39,33.18,8.83,33.09,28.81,33
3,22,2,2,4,24.96,2537.92,35.5,11.02,35.62,27.39,50
3,22,2,2,5,27.95,2386.57,34.93,10.2,34.73,28.64,84
3,22,2,2,6,26.03,2765.64,36.15,10.3,36.1,28.78,172
3,22,2,2,7,26.53,2775.95,36.55,10.06,36.46,27.93,413
3,22,2,2,8,26.6,3041.23,37.88,10.62,37.69,27.68,2297
3,22,2,2,9,26.84,3207.71,38.67,10.97,38.54,27.41,19203
3,22,2,2,10,26.85,3250,38.94,10.7,38.72,27.32,507
3,22,2,2,99,27.32,2948.74,37.52,8.41,37.28,25.5,66
4,22,2,2,0,27.38,2424.25,34.25,8.38,34.5,25.38,8
4,22,2,2,1,28.05,1826.89,30.29,9.28,30.24,27.08,21
4,22,2,2,2,29,2220.87,32.74,9.07,32.65,30.88,31
4,22,2,2,3,29.24,2264.2,33.52,8.09,33.32,30.07,25
4,22,2,2,4,27.23,2624.35,35.35,9.68,35.58,28.95,40
4,22,2,2,5,27.76,2824.18,36.76,10.18,36.53,28.89,72
4,22,2,2,6,28.44,2737.56,35.87,9.93,35.82,28.78,130
4,22,2,2,7,27.93,2753.05,36.42,10.7,36.21,28.87,314
4,22,2,2,8,28.07,3075.53,37.94,11.18,37.66,28.77,1746
4,22,2,2,9,28.15,3233.56,38.72,11.4,38.55,27.87,14422
4,22,2,2,10,28.26,3342.07,38.88,11.11,38.78,27.37,362
4,22,2,2,99,28.21,3033.85,37.55,9.72,37.35,26.9,75
5,22,2,2,0,34.5,3197.5,38.5,11.5,38.5,32.7,2
5,22,2,2,1,31.75,2198.75,32.75,10.43,32.5,28.29,8
5,22,2,2,2,29.5,3010.75,37,10.88,36.75,25.74,8
5,22,2,2,3,30.57,1586.57,28.86,9,29.29,27.9,7
5,22,2,2,4,30,2415.27,34,8.09,33.73,30.93,11
5,22,2,2,5,29.6,2935.83,37.2,11.1,36.9,27.11,30
5,22,2,2,6,31,2676.02,36.02,11.31,35.52,27.53,56
5,22,2,2,7,30.02,2847.06,36.68,10.49,36.39,29.21,114
5,22,2,2,8,30.01,3127.08,38.12,11.42,37.78,28.28,765
5,22,2,2,9,30.06,3261.6,38.78,11.73,38.6,27.71,6075
5,22,2,2,10,29.6,3401.74,39.08,11.3,38.97,28.22,168
5,22,2,2,99,31.35,2638.94,36.12,10.19,36,27.35,17
6,22,2,2,0,34.25,1904.75,34.25,10,32.5,24.15,4
6,22,2,2,1,31.11,1571.78,28.68,8.13,27.95,25.67,19
6,22,2,2,2,31.57,2448.81,32.22,9.36,32.39,25.64,23
6,22,2,2,3,31.5,2787.67,36.11,11.39,36,27.63,18
6,22,2,2,4,32,2410.68,35.08,11.24,34.84,27.54,25
6,22,2,2,5,30.81,2790.77,36.32,10.52,35.98,27.73,57
6,22,2,2,6,31.18,2777.57,36.56,10.71,36.42,26.08,116
6,22,2,2,7,31.51,2950.71,37.29,11.25,36.98,27.35,312
6,22,2,2,8,31.66,3134.96,38.13,11.69,37.92,26.5,1716
6,22,2,2,9,31.66,3271.32,38.81,11.8,38.69,25.71,15955
6,22,2,2,10,31.39,3365.85,39.15,11.44,38.98,25.6,378
6,22,2,2,99,32.92,3018.47,38.17,11.69,37.77,25.48,49
7,22,2,2,0,34,2685,37,11.5,37.5,24.45,2
7,22,2,2,1,35.38,2052.29,32.5,8,31.75,24.05,8
7,22,2,2,2,35,3572.83,38,12.67,37.5,27.35,6
7,22,2,2,3,34.11,2519.11,35.67,12.62,35.44,26.77,9
7,22,2,2,4,33.12,2150.41,34.65,9.5,34.41,28.18,17
7,22,2,2,5,33.67,2950.67,36.57,11.15,36.29,24.9,21
7,22,2,2,6,32.56,2750.6,36.4,11.12,36.14,27.09,43
7,22,2,2,7,33.07,2877.87,36.88,11.26,36.76,27.66,165
7,22,2,2,8,32.9,3104.96,38.08,11.83,37.89,25.84,749
7,22,2,2,9,33.08,3268.32,38.84,11.99,38.72,25.22,7672
7,22,2,2,10,32.49,3347.32,39.21,12.07,38.98,25.51,163
7,22,2,2,99,34.6,3203.53,38.8,11.84,38.5,26.03,20
8,22,2,2,0,32,3300,38,10,39,19.7,1
8,22,2,2,1,34.75,1989.75,30,7.25,30,23.68,4
8,22,2,2,2,36.67,2171.33,33.67,9.67,33.67,21.53,3
8,22,2,2,3,35.75,1832.75,30.5,10.75,30,23.12,4
8,22,2,2,4,33.1,2998.3,37.1,10,37.6,26.12,10
8,22,2,2,5,36.8,3045,37.8,11.75,37.8,29.02,5
8,22,2,2,6,34.12,2619,35.88,9.88,35.46,22.53,26
8,22,2,2,7,34.11,3075,37.68,12.08,37.39,26.17,38
8,22,2,2,8,33.97,3123.1,38.28,12.28,37.91,24.35,241
8,22,2,2,9,34.06,3226.12,38.87,12.02,38.68,24.12,2283
8,22,2,2,10,33.86,3298.81,39.07,12.53,38.86,23.75,58
8,22,2,2,99,35.3,3127.7,38.1,11.22,38.6,23.54,10
,22,2,2,0,32,2492.5,32.5,13.5,32.5,32.6,2
,22,2,2,1,28.6,1201.4,28,10.25,28,25.5,5
,22,2,2,2,22,1909,29,6.5,32,32,2
,22,2,2,4,24.5,2732,33,11,34.5,27.35,2
,22,2,2,5,32.5,2251.5,35,8,35.25,28.3,4
,22,2,2,6,36.67,2386.67,35.67,11,33.67,29.5,3
,22,2,2,7,27.4,2599.27,36.33,9.43,36.2,25.48,15
,22,2,2,8,31.11,2987.62,37.57,10.8,37.23,28.41,90
,22,2,2,9,30.59,3227.85,38.79,11.07,38.67,26.23,991
,22,2,2,10,32.74,3138.68,38.95,11.26,38.63,26.04,19
,22,2,2,99,28.67,2911.17,38.5,11.5,38.5,24.52,6
1,23,2,2,0,39,3420,38,11,39,21.5,1
1,23,2,2,1,24.5,1535,28.5,1.5,29,27.9,2
1,23,2,2,2,22.75,2476.25,35.5,13.75,34.75,30.2,4
1,23,2,2,3,25,3282,38.5,10,39,32.15,2
1,23,2,2,4,31.29,3138.57,37.43,11.29,37.57,30.04,7
1,23,2,2,5,28.23,3212.46,37.46,8.54,36.54,26.14,13
1,23,2,2,6,30.18,3159.27,37.86,10.62,38.14,24.99,22
1,23,2,2,7,31.13,2972.34,37.47,8.57,37,27.81,53
1,23,2,2,8,30.16,3194.37,38.15,9.26,38.1,26.55,222
1,23,2,2,9,30.22,3297.78,38.77,10.18,38.72,26.55,2558
1,23,2,2,10,29.61,3437,39.37,7.4,39.28,25.25,149
1,23,2,2,99,27.9,3069.95,38.55,5.8,37.95,26.82,20
2,23,2,2,0,22.5,2516,35.5,6,35.5,24.2,2
2,23,2,2,1,24.56,1727.89,32.22,6.33,30.11,25.59,9
2,23,2,2,2,24,1625.43,30.29,6.07,29.57,31.19,14
2,23,2,2,3,25.9,2334.1,35.1,7.1,34,25.73,10
2,23,2,2,4,25.26,2465.47,35.11,8.26,34.47,27.98,19
2,23,2,2,5,25.41,2342.85,34.56,8.62,34.59,25.1,27
2,23,2,2,6,24.16,2570.46,35.64,8.73,35.57,26.32,56
2,23,2,2,7,25.75,2737.2,36.53,9.42,36.41,27.71,122
2,23,2,2,8,25.54,3012.55,37.79,9.68,37.55,27.23,763
2,23,2,2,9,25.61,3179.46,38.58,10.19,38.49,26.85,6810
2,23,2,2,10,25.3,3228.37,38.71,9.67,38.69,26.14,189
2,23,2,2,99,26.46,2897.73,36.68,8.84,36.88,26.06,26
3,23,2,2,0,26.89,1621.56,29.78,6.25,30.11,24.69,9
3,23,2,2,1,28.19,1822.72,29.81,8.88,29.33,25.87,27
3,23,2,2,2,25.56,2305.65,33.47,8.97,33.69,28.69,32
3,23,2,2,3,26.78,2639.5,34.48,8.5,33.52,28.01,27
3,23,2,2,4,26.31,2595.85,36,8.45,35.68,28.66,62
3,23,2,2,5,26.78,2420.78,34.96,8.63,34.79,27.59,77
3,23,2,2,6,26.2,2696.79,35.32,10.59,35.25,27.72,143
3,23,2,2,7,26.36,2806.82,36.52,10.34,36.38,28.21,377
3,23,2,2,8,26.66,3089.12,37.99,10.62,37.79,28,2120
3,23,2,2,9,26.71,3217.36,38.71,10.95,38.58,27.22,18342
3,23,2,2,10,26.56,3272.63,38.85,10.91,38.76,26.44,459
3,23,2,2,99,27.27,3001.22,37.81,9.47,37.83,26.46,66
4,23,2,2,0,29.17,2255.83,30.6,6.67,30.6,29.9,6
4,23,2,2,1,28.17,1261.04,27.5,7.32,27.21,27.86,24
4,23,2,2,2,26.96,2256.25,32.75,9.17,32.71,25.63,24
4,23,2,2,3,29.61,2455.06,34.28,9.71,33.89,31.27,18
4,23,2,2,4,28.14,2886.24,36.98,10.1,36.43,27.86,51
4,23,2,2,5,28.23,2763.89,36.37,10.62,36.35,31.16,62
4,23,2,2,6,27.27,2936.44,37.23,10.95,36.97,29.46,133
4,23,2,2,7,28.25,2775.7,36.39,11.21,36.16,28.37,320
4,23,2,2,8,28.11,3086.55,37.93,11.4,37.75,28.12,1750
4,23,2,2,9,28.1,3238.05,38.73,11.45,38.57,27.71,13913
4,23,2,2,10,28.69,3312.07,39.05,11.37,38.88,26.94,336
4,23,2,2,99,29.68,2976.18,37.79,8.03,37.21,24.92,40
5,23,2,2,1,33.38,2118.88,33.62,11,32.75,28.25,8
5,23,2,2,2,34.33,2806.33,36,8.33,36.67,28.57,3
5,23,2,2,3,31.67,2378.33,33.78,10,33.56,25.86,9
5,23,2,2,4,27.09,3007.73,36.73,11.45,36.45,27.44,11
5,23,2,2,5,29.89,2497.85,35.7,10.96,35.11,27.79,27
5,23,2,2,6,30.37,3039.86,37.51,10.61,37.18,28.46,49
5,23,2,2,7,29.16,2946.17,37.3,10.68,37.13,28.06,131
5,23,2,2,8,29.94,3132.48,37.97,11.48,37.74,27.92,716
5,23,2,2,9,29.89,3271.07,38.74,11.78,38.6,27.45,6028
5,23,2,2,10,29.75,3326.67,39.03,11.44,38.91,26.15,172
5,23,2,2,99,29.59,2618.41,35.14,10.15,35.45,25.33,22
6,23,2,2,0,32,4790,40,4,40,25.8,1
6,23,2,2,1,31.7,1852.56,29.52,8.76,29.26,24.81,23
6,23,2,2,2,32.64,2876.29,36.36,10.15,36.43,27.9,14
6,23,2,2,3,31.26,2319.74,34.58,9.95,34.37,26.54,19
6,23,2,2,4,31.23,2989.55,36.74,11.87,36.65,25.75,31
6,23,2,2,5,31.27,2893.03,37.77,12.28,37.55,25.87,60
6,23,2,2,6,31.11,2928.42,36.93,11.39,36.97,26.26,116
6,23,2,2,7,31.5,2926.3,37.3,11.44,37.07,26.6,320
6,23,2,2,8,31.33,3150.4,38.09,11.45,37.95,26.25,1662
6,23,2,2,9,31.65,3278.9,38.84,11.93,38.71,25.54,15749
6,23,2,2,10,31.56,3371.6,39.11,11.92,39.04,24.68,385
6,23,2,2,99,31.4,3240.64,38.33,10.7,38.29,26.02,58
7,23,2,2,0,24,390,22,0,22,22.1,1
7,23,2,2,1,32.44,2915.5,35.67,13.5,36.11,27.61,9
7,23,2,2,2,32,2810.4,32.17,9.67,31.33,34.25,6
7,23,2,2,3,33,2440.33,35.56,11,34.89,24.91,9
7,23,2,2,4,32.88,2991,39.12,13.12,38.25,24.47,8
7,23,2,2,5,34.04,2680.36,34.96,10.68,35.16,25.98,25
7,23,2,2,6,32.53,2802.28,36.58,11.19,36.55,26.16,53
7,23,2,2,7,32.87,3015.1,37.4,11.48,37.48,26.66,124
7,23,2,2,8,33.17,3156.26,38.15,11.96,37.91,25.96,733
7,23,2,2,9,32.94,3264.98,38.84,12.05,38.71,25.11,7604
7,23,2,2,10,32.92,3380.03,39.14,11.46,39.01,24.56,157
7,23,2,2,99,32.72,3184.52,38.28,10.68,38.12,25.75,25
8,23,2,2,1,33.5,1541.5,29,12,29,25.4,2
8,23,2,2,3,32.5,3302,38.5,11,38.5,26.2,2
8,23,2,2,4,30.5,1662.5,30.5,6.5,30.5,21.9,2
8,23,2,2,5,34.3,2613.8,36.8,10.9,36.3,23.46,10
8,23,2,2,6,35.07,3237.47,38.87,13.33,38.47,26.65,15
8,23,2,2,7,34.26,2891.86,37.31,10.65,37.36,26.12,42
8,23,2,2,8,33.38,3080.68,38.18,12.07,37.95,24.38,199
8,23,2,2,9,34.01,3230.48,38.83,12.09,38.71,24.04,2275
8,23,2,2,10,34.17,3292.76,38.93,11.69,38.8,23.29,54
